Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Beloniformes,,,Hemiramphidae,,,Hemiramphus,saltator,,"Gilbert & Starks, 1904",Na,Id,NE,1,,,,,,True,,,,True,True,,,,,,,,True,,,7808,Longfin halfbeak,agujeta pajarito,pajarito saltador,"Syn.: Hemirhamphus saltator Gilbert & Starks, 1904, fide Appeltans et al. (2010)","Eastern Pacific, from Mexico to Panama and Ecudor in the Galapagos Islands, Gulf of California to Peru",,Habitat: Schooling species,,"Bright bluish silver, Body elongate (generally more slender than other species of halfbeaks) with deeply forked tail. Scales form ribbed pattern on body. Length to 44cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Beloniformes,,,Hemiramphidae,,,Hyporhamphus,gilli,,"Meek & Hildebrand, 1923",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13177,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Beloniformes,,,Hemiramphidae,,,Hyporhamphus,naos,,"Banford & Collette, 2001",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7649,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Beloniformes,,,Hemiramphidae,,,Hyporhamphus,snyderi,,"Meek & Hildebrand, 1923",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13178,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Beloniformes,,,Hemiramphidae,,,Hyporhamphus,unifasciatus,,"(Ranzni, 1842)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7648,Common Halfbeak,"picuda, choquita, agujeta blanca",Picuda,"Syn.: Hemiramphus richardi Valenciennes, 1847, Hemiramphus unifasciatus Ranzani, 1841, Hemirhamphus unifasciatus Ranzani, 1841 (misspelling), Hyporamphus unifasciatus (Ranzani, 1841) (misspelling), Hyporhamphus richardi (Valenciennes, 1847), Hyporhamphus tricuspidatus Gill, 1859, fide Appeltans et al. (2010)","Restricted  to the equatorial eastern  Pacific from the Gulf of California, Mazatlan, Guaymas, to northern Peru, and  Ecuador in the Galapagos Islands.",,"An inhabitant of superficial coastal waters where  they are known  to aggregate and school in large numbers near the  surface. These are omnivorous fishes that feed on algae, plankton, and  small nekton.",,"Dark translucent green to gray dorsally, three narrow dark streaks along middle of back, silver or pale ventrally; a well-defined silver stripe with black borders extends along sides, narrower than width of eye, about as b. Grows to at least 27 cm TL, specimens 20-cm TL are common.",
Eukaryota,Animalia,Chordata,Actinopterygii,Beryciformes,,,Holocentridae,,,Myripristis,berndti,,"Jordan & Evermann, 1903",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7651,Bigscale soldierfish,"candil escama grande, soldado escama grande",soldado escama grande,,Indo-West Pacific; Tropical Indo-Pacific. Tip of Baja. Costa Rica to Ecuador and all the offshore islands of the eastern pacific.,,Habitat: In depths between 1 and 50 m,,"Red; yellow to orange outer half of foredorsal fin; thin, white leading edges on rear dorsal, ventral, anal tail fins. Large obvious scales. Maximum length of 24 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Beryciformes,,,Holocentridae,,,Myripristis,leiognathus,,"Valenciennes, 1846",Na,Id,NE,1,True,,,,,,,,,,True,,,,,,True,,True,,,7652,"Crimson soldierfish, Panamic soldierfish","candil púrpura, soldado panamico",soldado panamico,"Syn.: Myripristis leiognathos Valenciennes, 1846 (misspelling), fide Appeltans et al. (2010)","Eastern Pacific, from Baja California to Ecuador including Galapagos; also Cocos, Malpelo and Revillagigedos",,"Habitat: Retiring during daylight hours beneath rock ledges or in caves in shallow water (3-15 m), sometimes in sheltered crevices of coral reef areas. At night often in loose aggregations in open water near the bottom.",,"Dark pupil surrounded by a bridht red iris. To lengths of 17.9 cm, probably never exceeds 20 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Beryciformes,,,Trachichthyidae,,,Hoplostethus,pacificus,,"Garman, 1899",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13186,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Beryciformes,Holocentroidei,,Holocentridae,Holocentrinae,,Sargocentron,suborbitalis,,"(Gill, 1863)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7650,"Sun squirrelfish, tinsel squirrelfish",candil sol,candil,"Syn.: Holocentrum suborbitale Gill, 1863, fide Appeltans et al. (2010), Adioryx suborbitalis fide McCoscker (pers. com.).","Eastern Pacific, from the central Gulf of California to the Ecuador including Galapagos, also Clipperton, Cocos, Malpelo and Revillagigedos, Central Gulf of California to Ecuador. All offshore islands of the Eastern Pacific",,Habitat: Nocturnal predator that feed among rocks and corals.,,"Size: To lengths of 24.5 cm, but probably not much larger. Prominent spines on gill plate and long second anal fin spine.",
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Clupeidae,,,Etrumeus,teres,,"(DeKay, 1842)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13024,"Red-eye round herring,  Round herring","sardina peruana o redonda, sardina redonda, sardineta canalera, Sardina canalera, Sardina japonesa",,,circumtropical,,,,,Size> To maximum lengths of 26 cm.
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Clupeidae,,,Lile,stolifera,,"(Jordan & Gilbert, 1882)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13025,Pacific piquitinga,"pelada, sardina rayada, sardineta piquitinga pelada",,,Eastern Pacific,,,,,Size> To lengths of 13 cm.
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Clupeidae,,,Opisthonema,berlangai,,"Berry & Barrett, 1963",Na,En,,1,,,,,,True,,,,True,True,,,,,,,,True,,,13026,Galapagos thread herring,Machuelo hebra de Galapagos.,,,Ecuador in Galapagos Islands,,,,Length 16 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Clupeidae,,,Opisthonema,libertate,,"Günther, 1867",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7654,Pacific thread herring,sardina-gallera común,Sardina-gallera común,,"Eastern Pacific, Gulf of California and Central Baja california to Peru. The Galápagos.",,,,"Silver, darker dorsally and overlain with blue-green and golden iridescence dorsolaterally; clusters of black spots of varying sizes scattered across sides of body; in adults, the presence of these spots and the absence of.",
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Clupeidae,,,Sardinops,sagax,,"(Jenyns, 1842)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13213,Peruvian pacific sardine,sardina peruana,,"Syn.: Alausa californica Gill, 1862, Alosa musica Girard, 1855, Arengus sagax (Jenyns, 1842), Clupanodon caeruleus (Girard, 1854), Clupea advena Philippi, 1879, Clupea caerulea Mitchill, 1815, Clupea lata Richardson & Gray, 1843, Clupea melanosticta Temminck & Schlegel, 1846, Clupea neopilchardus Steindachner, 1879, Clupea ocellata Pappe, 1853, Clupea sagax Jenyns, 1842, Meletta caerulea Girard, 1854, Sardina caerulea (Mitchill, 1815), Sardina neopilchardus (Steindachner, 1879), Sardinops caerulea (Girard, 1854), Sardinops caeruleus (Girard, 1854), Sardinops melanosticta (Temminck & Schlegel, 1846) (misspelling), Sardinops melanostictus (Temminck & Schlegel, 1846). Sardinops neopilchardus (Steindachner, 1879), Sardinops ocellata (Pappe, 1853), Sardinops ocellatus (Pappe, 1853), Sardinops sagax caeruleus (Girard, 1854), Sardinops sagax melanosticta (Temminck & Schlegel, 1846), Sardinops sagax musica (Girard, 1855), Sardinops sagax neopilchardus (Steindachner, 1879), Sardinops sagax sagax (Jenyns, 1842), Sardinopus melanostictus (Temminck & Schlegel, 1846) (misspelling), fide Appeltans et al. (2010) <br>McCosker & Rosenblatt (2010) consider Sardinops sagax sagax a distinct taxon.","Colombia to Peru, Galapagos",,Habitat: Juveniles school around beach areas and adults in open waters,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Engraulidae,,,Anchoa,ischana,,"(Jordan & Gilbert, 1882)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13020,Slender anchovy,"chicotera, chumumo, anchoa chicotera",,,Eastern Pacific,,"Size> Largest known fish  is a female measuring  120 mm,which was taken off Guaymas, Mexico.",,,
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Engraulidae,,,Cetengraulis,mysticetus,,"(Günther, 1867)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,13022,Pacific anchoveta,"anchoveta, carduma, chuchueco, chuhueco ojito, esmeraldas, ojito, sardina",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Clupeiformes,,,Engraulidae,,,Engraulis,ringens,,"Jenyns, 1842",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13023,Anchoveta,"anchoveta, anchoa, anchoveta peruana, atunera, Chicora, Sardina bocona",,,Peru-Chilean faunistic element,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Elopiformes,,,Elopidae,,,Elops,affinis,,"Regan, 1909",Na,Id,DD,1,,,,,,,,,,,True,,,,,,,,True,,,7655,"Pacific Machete, ladyfish","chiro, diabla",Chiro,,"South California to Peru, Ecuador, Galapagos Eastern Pacific.",,Subtropical;Pelagic-neritic; oceanodromous (Ref. 51243); brackish; marine; depth range 0 - 8 m (Ref. 5227),,"Body long and slender, somewhat oval section ; mouth at from or low jaw projecting with bony plate between lower jaws. back dark blue-green to light brown; flanks silvery with slight yellow highlights; fins slightly yellowish(ref. 55763). Caudal rays: principal (10+8-9), procurrent (upper:8, lower: 8) Branchiostegal rays: 23-35,Dorsal spines(total): 0; Dorsal soft rays(total): 20 - 27; Anal  spines: 0; Anal  soft rays: 12 - 18; Vertebrae: 78 - 82. Body slender and elongate; mouth large and terminal; bony plate present between branches of lower jaw; branchiostegal rays very numerous (25 to 35); fins lacking spines; lower branch of first gill arch with 16 to 20 gill rakers; scales very small, 100 to 120 in the lateral line.",
Eukaryota,Animalia,Chordata,Actinopterygii,Gadiformes,,,Bregmacerotidae,,,Bregmaceros,mcclellandi,,"Thompson, 1840",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13053,"Unicorn cod, Silver codlet.","bregmacero manchado, bregmacero, bacalaito plateado.",,,Circumtropical,,"Found throughout  the Archipelago in oceanic waters between 200 and 300 m over great depths, individuals occasionally rising to  the surface.",,"Size> To lengths of 120 mm,and weights of 3 grams.",
